STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00295084,"LOS ALAMOS, NM US",7/31/1983,72,57,59
USC00295084,"LOS ALAMOS, NM US",8/1/1983,78,54,54
USC00295084,"LOS ALAMOS, NM US",8/2/1983,72,54,58
USC00295084,"LOS ALAMOS, NM US",8/3/1983,77,55,58
USC00295084,"LOS ALAMOS, NM US",8/4/1983,80,57,62
USC00295084,"LOS ALAMOS, NM US",8/5/1983,84,55,60
USC00295084,"LOS ALAMOS, NM US",8/6/1983,83,54,61
USC00295084,"LOS ALAMOS, NM US",8/7/1983,80,55,55
USC00295084,"LOS ALAMOS, NM US",8/8/1983,83,54,62
USC00295084,"LOS ALAMOS, NM US",8/9/1983,82,54,58
USC00295084,"LOS ALAMOS, NM US",8/10/1983,81,53,62
USC00295084,"LOS ALAMOS, NM US",8/11/1983,83,55,56
USC00295084,"LOS ALAMOS, NM US",8/12/1983,77,54,58
USC00295084,"LOS ALAMOS, NM US",8/13/1983,81,55,62
USC00295084,"LOS ALAMOS, NM US",8/14/1983,82,57,60
USC00295084,"LOS ALAMOS, NM US",8/15/1983,83,54,60
USC00295084,"LOS ALAMOS, NM US",8/16/1983,81,57,60
USC00295084,"LOS ALAMOS, NM US",8/17/1983,86,56,58
USC00295084,"LOS ALAMOS, NM US",8/18/1983,84,57,63
USC00295084,"LOS ALAMOS, NM US",8/19/1983,84,54,57
USC00295084,"LOS ALAMOS, NM US",8/20/1983,77,54,60
USC00295084,"LOS ALAMOS, NM US",8/21/1983,84,55,60
USC00295084,"LOS ALAMOS, NM US",8/22/1983,82,53,53
USC00295084,"LOS ALAMOS, NM US",8/23/1983,72,51,56
USC00295084,"LOS ALAMOS, NM US",8/24/1983,73,56,56
USC00295084,"LOS ALAMOS, NM US",8/25/1983,73,55,56
USC00295084,"LOS ALAMOS, NM US",8/26/1983,75,51,59
USC00295084,"LOS ALAMOS, NM US",8/27/1983,79,53,58
USC00295084,"LOS ALAMOS, NM US",8/28/1983,76,53,58
USC00295084,"LOS ALAMOS, NM US",8/29/1983,80,53,59
USC00295084,"LOS ALAMOS, NM US",8/30/1983,84,52,60
USC00295084,"LOS ALAMOS, NM US",8/31/1983,83,56,64
USC00295084,"LOS ALAMOS, NM US",9/1/1983,82,57,61
USC00295084,"LOS ALAMOS, NM US",9/2/1983,86,57,62
USC00295084,"LOS ALAMOS, NM US",9/3/1983,87,58,60
USC00295084,"LOS ALAMOS, NM US",9/4/1983,84,56,57
USC00295084,"LOS ALAMOS, NM US",9/5/1983,82,56,63
USC00295084,"LOS ALAMOS, NM US",9/6/1983,87,55,61
USC00295084,"LOS ALAMOS, NM US",9/7/1983,84,54,54
USC00295084,"LOS ALAMOS, NM US",9/8/1983,73,53,56
USC00295084,"LOS ALAMOS, NM US",9/9/1983,85,50,62
USC00295084,"LOS ALAMOS, NM US",9/10/1983,83,54,56
USC00295084,"LOS ALAMOS, NM US",9/11/1983,75,53,58
USC00295084,"LOS ALAMOS, NM US",9/12/1983,81,53,56
USC00295084,"LOS ALAMOS, NM US",9/13/1983,76,50,52
USC00295084,"LOS ALAMOS, NM US",9/14/1983,76,45,58
USC00295084,"LOS ALAMOS, NM US",9/15/1983,80,48,57
USC00295084,"LOS ALAMOS, NM US",9/16/1983,83,50,58
USC00295084,"LOS ALAMOS, NM US",9/17/1983,82,52,62
USC00295084,"LOS ALAMOS, NM US",9/18/1983,80,54,56
USC00295084,"LOS ALAMOS, NM US",9/19/1983,81,53,55
USC00295084,"LOS ALAMOS, NM US",9/20/1983,73,33,33
USC00295084,"LOS ALAMOS, NM US",9/21/1983,70,25,45
USC00295084,"LOS ALAMOS, NM US",9/22/1983,76,40,50
USC00295084,"LOS ALAMOS, NM US",9/23/1983,72,42,49
USC00295084,"LOS ALAMOS, NM US",9/24/1983,64,44,54
USC00295084,"LOS ALAMOS, NM US",9/25/1983,76,44,52
USC00295084,"LOS ALAMOS, NM US",9/26/1983,76,48,54
USC00295084,"LOS ALAMOS, NM US",9/27/1983,69,45,50
USC00295084,"LOS ALAMOS, NM US",9/28/1983,70,45,48
USC00295084,"LOS ALAMOS, NM US",9/29/1983,65,48,52
USC00295084,"LOS ALAMOS, NM US",9/30/1983,58,47,47
USC00295084,"LOS ALAMOS, NM US",10/1/1983,58,40,40
USC00295084,"LOS ALAMOS, NM US",10/2/1983,56,41,46
USC00295084,"LOS ALAMOS, NM US",10/3/1983,61,35,38
USC00295084,"LOS ALAMOS, NM US",10/4/1983,65,37,46
USC00295084,"LOS ALAMOS, NM US",10/5/1983,69,41,49
USC00295084,"LOS ALAMOS, NM US",10/6/1983,68,42,46
USC00295084,"LOS ALAMOS, NM US",10/7/1983,70,42,50
USC00295084,"LOS ALAMOS, NM US",10/8/1983,66,45,45
USC00295084,"LOS ALAMOS, NM US",10/9/1983,61,45,46
USC00295084,"LOS ALAMOS, NM US",10/10/1983,70,44,46
USC00295084,"LOS ALAMOS, NM US",10/11/1983,65,38,38
USC00295084,"LOS ALAMOS, NM US",10/12/1983,60,31,43
USC00295084,"LOS ALAMOS, NM US",10/13/1983,65,34,42
USC00295084,"LOS ALAMOS, NM US",10/14/1983,63,42,46
USC00295084,"LOS ALAMOS, NM US",10/15/1983,63,38,39
USC00295084,"LOS ALAMOS, NM US",10/16/1983,64,37,42
USC00295084,"LOS ALAMOS, NM US",10/17/1983,62,36,41
USC00295084,"LOS ALAMOS, NM US",10/18/1983,70,41,49
USC00295084,"LOS ALAMOS, NM US",10/19/1983,58,44,44
USC00295084,"LOS ALAMOS, NM US",10/20/1983,45,36,36
USC00295084,"LOS ALAMOS, NM US",10/21/1983,61,32,42
USC00295084,"LOS ALAMOS, NM US",10/22/1983,67,36,44
USC00295084,"LOS ALAMOS, NM US",10/23/1983,66,36,42
USC00295084,"LOS ALAMOS, NM US",10/24/1983,68,40,48
USC00295084,"LOS ALAMOS, NM US",10/25/1983,57,28,35
USC00295084,"LOS ALAMOS, NM US",10/26/1983,67,31,40
USC00295084,"LOS ALAMOS, NM US",10/27/1983,62,34,43
USC00295084,"LOS ALAMOS, NM US",10/28/1983,63,36,42
USC00295084,"LOS ALAMOS, NM US",10/29/1983,63,34,42
USC00295084,"LOS ALAMOS, NM US",10/30/1983,58,38,43
USC00295084,"LOS ALAMOS, NM US",10/31/1983,64,38,41
USC00295084,"LOS ALAMOS, NM US",11/1/1983,64,39,42
USC00295084,"LOS ALAMOS, NM US",11/2/1983,63,30,42
USC00295084,"LOS ALAMOS, NM US",11/3/1983,67,38,46
USC00295084,"LOS ALAMOS, NM US",11/4/1983,63,40,42
USC00295084,"LOS ALAMOS, NM US",11/5/1983,63,40,48
USC00295084,"LOS ALAMOS, NM US",11/6/1983,65,40,42
USC00295084,"LOS ALAMOS, NM US",11/7/1983,66,39,45
USC00295084,"LOS ALAMOS, NM US",11/8/1983,56,26,26
USC00295084,"LOS ALAMOS, NM US",11/9/1983,46,19,28
USC00295084,"LOS ALAMOS, NM US",11/10/1983,51,25,34
USC00295084,"LOS ALAMOS, NM US",11/11/1983,62,31,47
USC00295084,"LOS ALAMOS, NM US",11/12/1983,57,36,38
USC00295084,"LOS ALAMOS, NM US",11/13/1983,58,38,43
USC00295084,"LOS ALAMOS, NM US",11/14/1983,51,27,27
USC00295084,"LOS ALAMOS, NM US",11/15/1983,52,22,32
USC00295084,"LOS ALAMOS, NM US",11/16/1983,59,28,55
USC00295084,"LOS ALAMOS, NM US",11/17/1983,59,31,40
USC00295084,"LOS ALAMOS, NM US",11/18/1983,47,29,29
USC00295084,"LOS ALAMOS, NM US",11/19/1983,40,23,23
USC00295084,"LOS ALAMOS, NM US",11/20/1983,38,19,32
USC00295084,"LOS ALAMOS, NM US",11/21/1983,39,25,25
USC00295084,"LOS ALAMOS, NM US",11/22/1983,35,17,20
USC00295084,"LOS ALAMOS, NM US",11/23/1983,32,15,20
USC00295084,"LOS ALAMOS, NM US",11/24/1983,40,10,26
USC00295084,"LOS ALAMOS, NM US",11/25/1983,48,24,24
USC00295084,"LOS ALAMOS, NM US",11/26/1983,32,14,14
USC00295084,"LOS ALAMOS, NM US",11/27/1983,27,8,12
USC00295084,"LOS ALAMOS, NM US",11/28/1983,34,8,14
USC00295084,"LOS ALAMOS, NM US",11/29/1983,39,14,20
USC00295084,"LOS ALAMOS, NM US",11/30/1983,42,18,25
USC00295084,"LOS ALAMOS, NM US",12/1/1983,45,25,33
USC00295084,"LOS ALAMOS, NM US",12/2/1983,41,28,32
USC00295084,"LOS ALAMOS, NM US",12/3/1983,42,21,31
USC00295084,"LOS ALAMOS, NM US",12/4/1983,38,24,24
USC00295084,"LOS ALAMOS, NM US",12/5/1983,30,10,10
USC00295084,"LOS ALAMOS, NM US",12/6/1983,34,5,19
USC00295084,"LOS ALAMOS, NM US",12/7/1983,44,18,26
USC00295084,"LOS ALAMOS, NM US",12/8/1983,52,25,33
USC00295084,"LOS ALAMOS, NM US",12/9/1983,50,26,34
USC00295084,"LOS ALAMOS, NM US",12/10/1983,40,31,32
USC00295084,"LOS ALAMOS, NM US",12/11/1983,48,24,38
USC00295084,"LOS ALAMOS, NM US",12/12/1983,45,24,28
USC00295084,"LOS ALAMOS, NM US",12/13/1983,40,17,25
USC00295084,"LOS ALAMOS, NM US",12/14/1983,36,14,24
USC00295084,"LOS ALAMOS, NM US",12/15/1983,41,21,16
USC00295084,"LOS ALAMOS, NM US",12/16/1983,39,12,20
USC00295084,"LOS ALAMOS, NM US",12/17/1983,44,20,29
USC00295084,"LOS ALAMOS, NM US",12/18/1983,30,14,17
USC00295084,"LOS ALAMOS, NM US",12/19/1983,39,17,32
USC00295084,"LOS ALAMOS, NM US",12/20/1983,37,22,26
USC00295084,"LOS ALAMOS, NM US",12/21/1983,35,26,30
USC00295084,"LOS ALAMOS, NM US",12/22/1983,36,28,36
USC00295084,"LOS ALAMOS, NM US",12/23/1983,40,32,40
USC00295084,"LOS ALAMOS, NM US",12/24/1983,39,2,20
USC00295084,"LOS ALAMOS, NM US",12/25/1983,34,19,24
USC00295084,"LOS ALAMOS, NM US",12/26/1983,38,23,32
USC00295084,"LOS ALAMOS, NM US",12/27/1983,41,30,10
USC00295084,"LOS ALAMOS, NM US",12/28/1983,30,0,2
USC00295084,"LOS ALAMOS, NM US",12/29/1983,27,0,10
USC00295084,"LOS ALAMOS, NM US",12/30/1983,35,8,20
USC00295084,"LOS ALAMOS, NM US",12/31/1983,43,20,24
USC00295084,"LOS ALAMOS, NM US",1/1/1984,37,16,27
USC00295084,"LOS ALAMOS, NM US",1/2/1984,35,14,14
USC00295084,"LOS ALAMOS, NM US",1/3/1984,39,8,20
USC00295084,"LOS ALAMOS, NM US",1/4/1984,49,20,28
USC00295084,"LOS ALAMOS, NM US",1/5/1984,52,25,31
USC00295084,"LOS ALAMOS, NM US",1/6/1984,52,26,30
USC00295084,"LOS ALAMOS, NM US",1/7/1984,49,27,28
USC00295084,"LOS ALAMOS, NM US",1/8/1984,48,24,28
USC00295084,"LOS ALAMOS, NM US",1/9/1984,46,23,24
USC00295084,"LOS ALAMOS, NM US",1/10/1984,39,19,19
USC00295084,"LOS ALAMOS, NM US",1/11/1984,39,14,24
USC00295084,"LOS ALAMOS, NM US",1/12/1984,34,14,19
USC00295084,"LOS ALAMOS, NM US",1/13/1984,32,15,20
USC00295084,"LOS ALAMOS, NM US",1/14/1984,22,14,24
USC00295084,"LOS ALAMOS, NM US",1/15/1984,33,13,13
USC00295084,"LOS ALAMOS, NM US",1/16/1984,29,7,12
USC00295084,"LOS ALAMOS, NM US",1/17/1984,29,6,6
USC00295084,"LOS ALAMOS, NM US",1/18/1984,20,-2,10
USC00295084,"LOS ALAMOS, NM US",1/19/1984,32,-1,11
USC00295084,"LOS ALAMOS, NM US",1/20/1984,32,5,7
USC00295084,"LOS ALAMOS, NM US",1/21/1984,34,2,12
USC00295084,"LOS ALAMOS, NM US",1/22/1984,32,10,10
USC00295084,"LOS ALAMOS, NM US",1/23/1984,34,4,11
USC00295084,"LOS ALAMOS, NM US",1/24/1984,40,9,20
USC00295084,"LOS ALAMOS, NM US",1/25/1984,47,17,24
USC00295084,"LOS ALAMOS, NM US",1/26/1984,45,21,27
USC00295084,"LOS ALAMOS, NM US",1/27/1984,44,19,22
USC00295084,"LOS ALAMOS, NM US",1/28/1984,49,19,27
USC00295084,"LOS ALAMOS, NM US",1/29/1984,51,20,28
USC00295084,"LOS ALAMOS, NM US",1/30/1984,44,18,23
USC00295084,"LOS ALAMOS, NM US",1/31/1984,49,17,26
USC00295084,"LOS ALAMOS, NM US",2/1/1984,50,20,26
USC00295084,"LOS ALAMOS, NM US",2/2/1984,46,23,24
USC00295084,"LOS ALAMOS, NM US",2/3/1984,49,18,30
USC00295084,"LOS ALAMOS, NM US",2/4/1984,46,20,27
USC00295084,"LOS ALAMOS, NM US",2/5/1984,49,22,28
USC00295084,"LOS ALAMOS, NM US",2/6/1984,51,23,28
USC00295084,"LOS ALAMOS, NM US",2/7/1984,49,26,27
USC00295084,"LOS ALAMOS, NM US",2/8/1984,41,19,23
USC00295084,"LOS ALAMOS, NM US",2/9/1984,46,18,29
USC00295084,"LOS ALAMOS, NM US",2/10/1984,51,26,26
USC00295084,"LOS ALAMOS, NM US",2/11/1984,39,19,20
USC00295084,"LOS ALAMOS, NM US",2/12/1984,41,11,23
USC00295084,"LOS ALAMOS, NM US",2/13/1984,50,20,30
USC00295084,"LOS ALAMOS, NM US",2/14/1984,48,28,28
USC00295084,"LOS ALAMOS, NM US",2/15/1984,45,20,22
USC00295084,"LOS ALAMOS, NM US",2/16/1984,48,16,33
USC00295084,"LOS ALAMOS, NM US",2/17/1984,37,21,21
USC00295084,"LOS ALAMOS, NM US",2/18/1984,36,18,18
USC00295084,"LOS ALAMOS, NM US",2/19/1984,31,12,18
USC00295084,"LOS ALAMOS, NM US",2/20/1984,37,12,16
USC00295084,"LOS ALAMOS, NM US",2/21/1984,51,14,27
USC00295084,"LOS ALAMOS, NM US",2/22/1984,53,24,32
USC00295084,"LOS ALAMOS, NM US",2/23/1984,42,22,22
USC00295084,"LOS ALAMOS, NM US",2/24/1984,48,19,30
USC00295084,"LOS ALAMOS, NM US",2/25/1984,43,22,22
USC00295084,"LOS ALAMOS, NM US",2/26/1984,36,18,18
USC00295084,"LOS ALAMOS, NM US",2/27/1984,42,13,21
USC00295084,"LOS ALAMOS, NM US",2/28/1984,50,17,24
USC00295084,"LOS ALAMOS, NM US",2/29/1984,55,22,37
USC00295084,"LOS ALAMOS, NM US",3/1/1984,56,28,34
USC00295084,"LOS ALAMOS, NM US",3/2/1984,57,28,33
USC00295084,"LOS ALAMOS, NM US",3/3/1984,52,28,28
USC00295084,"LOS ALAMOS, NM US",3/4/1984,28,16,16
USC00295084,"LOS ALAMOS, NM US",3/5/1984,27,11,14
USC00295084,"LOS ALAMOS, NM US",3/6/1984,36,8,18
USC00295084,"LOS ALAMOS, NM US",3/7/1984,46,13,26
USC00295084,"LOS ALAMOS, NM US",3/8/1984,50,20,28
USC00295084,"LOS ALAMOS, NM US",3/9/1984,55,29,31
USC00295084,"LOS ALAMOS, NM US",3/10/1984,53,26,34
USC00295084,"LOS ALAMOS, NM US",3/11/1984,48,28,28
USC00295084,"LOS ALAMOS, NM US",3/12/1984,56,23,42
USC00295084,"LOS ALAMOS, NM US",3/13/1984,61,32,40
USC00295084,"LOS ALAMOS, NM US",3/14/1984,59,37,42
USC00295084,"LOS ALAMOS, NM US",3/15/1984,57,31,43
USC00295084,"LOS ALAMOS, NM US",3/16/1984,57,41,33
USC00295084,"LOS ALAMOS, NM US",3/17/1984,61,28,33
USC00295084,"LOS ALAMOS, NM US",3/18/1984,45,22,25
USC00295084,"LOS ALAMOS, NM US",3/19/1984,54,22,36
USC00295084,"LOS ALAMOS, NM US",3/20/1984,62,26,37
USC00295084,"LOS ALAMOS, NM US",3/21/1984,65,34,48
USC00295084,"LOS ALAMOS, NM US",3/22/1984,44,26,26
USC00295084,"LOS ALAMOS, NM US",3/23/1984,45,23,32
USC00295084,"LOS ALAMOS, NM US",3/24/1984,59,24,44
USC00295084,"LOS ALAMOS, NM US",3/25/1984,58,29,29
USC00295084,"LOS ALAMOS, NM US",3/26/1984,31,22,27
USC00295084,"LOS ALAMOS, NM US",3/27/1984,36,24,24
USC00295084,"LOS ALAMOS, NM US",3/28/1984,36,15,24
USC00295084,"LOS ALAMOS, NM US",3/29/1984,45,22,24
USC00295084,"LOS ALAMOS, NM US",3/30/1984,34,20,20
USC00295084,"LOS ALAMOS, NM US",3/31/1984,46,16,31
USC00295084,"LOS ALAMOS, NM US",4/1/1984,41,24,24
USC00295084,"LOS ALAMOS, NM US",4/2/1984,39,23,30
USC00295084,"LOS ALAMOS, NM US",4/3/1984,50,21,30
USC00295084,"LOS ALAMOS, NM US",4/4/1984,54,23,35
USC00295084,"LOS ALAMOS, NM US",4/5/1984,63,29,40
USC00295084,"LOS ALAMOS, NM US",4/6/1984,62,32,40
USC00295084,"LOS ALAMOS, NM US",4/7/1984,53,32,36
USC00295084,"LOS ALAMOS, NM US",4/8/1984,63,30,42
USC00295084,"LOS ALAMOS, NM US",4/9/1984,48,30,32
USC00295084,"LOS ALAMOS, NM US",4/10/1984,57,25,40
USC00295084,"LOS ALAMOS, NM US",4/11/1984,57,36,38
USC00295084,"LOS ALAMOS, NM US",4/12/1984,62,26,36
USC00295084,"LOS ALAMOS, NM US",4/13/1984,62,34,37
USC00295084,"LOS ALAMOS, NM US",4/14/1984,63,26,38
USC00295084,"LOS ALAMOS, NM US",4/15/1984,62,29,40
USC00295084,"LOS ALAMOS, NM US",4/16/1984,68,27,44
USC00295084,"LOS ALAMOS, NM US",4/17/1984,74,43,54
USC00295084,"LOS ALAMOS, NM US",4/18/1984,67,49,49
USC00295084,"LOS ALAMOS, NM US",4/19/1984,63,37,37
USC00295084,"LOS ALAMOS, NM US",4/20/1984,43,27,30
USC00295084,"LOS ALAMOS, NM US",4/21/1984,43,27,32
USC00295084,"LOS ALAMOS, NM US",4/22/1984,54,27,36
USC00295084,"LOS ALAMOS, NM US",4/23/1984,66,29,40
USC00295084,"LOS ALAMOS, NM US",4/24/1984,70,38,50
USC00295084,"LOS ALAMOS, NM US",4/25/1984,61,25,25
USC00295084,"LOS ALAMOS, NM US",4/26/1984,34,22,24
USC00295084,"LOS ALAMOS, NM US",4/27/1984,45,22,32
USC00295084,"LOS ALAMOS, NM US",4/28/1984,49,30,34
USC00295084,"LOS ALAMOS, NM US",4/29/1984,51,30,34
USC00295084,"LOS ALAMOS, NM US",4/30/1984,61,29,44
USC00295084,"LOS ALAMOS, NM US",5/1/1984,65,37,48
USC00295084,"LOS ALAMOS, NM US",5/2/1984,58,38,46
USC00295084,"LOS ALAMOS, NM US",5/3/1984,69,34,50
USC00295084,"LOS ALAMOS, NM US",5/4/1984,69,42,48
USC00295084,"LOS ALAMOS, NM US",5/5/1984,69,44,50
USC00295084,"LOS ALAMOS, NM US",5/6/1984,66,44,44
USC00295084,"LOS ALAMOS, NM US",5/7/1984,63,34,34
USC00295084,"LOS ALAMOS, NM US",5/8/1984,64,27,46
USC00295084,"LOS ALAMOS, NM US",5/9/1984,78,38,54
USC00295084,"LOS ALAMOS, NM US",5/10/1984,79,46,50
USC00295084,"LOS ALAMOS, NM US",5/11/1984,82,51,56
USC00295084,"LOS ALAMOS, NM US",5/12/1984,83,50,56
USC00295084,"LOS ALAMOS, NM US",5/13/1984,85,50,56
USC00295084,"LOS ALAMOS, NM US",5/14/1984,77,50,54
USC00295084,"LOS ALAMOS, NM US",5/15/1984,69,48,47
USC00295084,"LOS ALAMOS, NM US",5/16/1984,62,46,46
USC00295084,"LOS ALAMOS, NM US",5/17/1984,66,39,49
USC00295084,"LOS ALAMOS, NM US",5/18/1984,72,45,48
USC00295084,"LOS ALAMOS, NM US",5/19/1984,75,42,50
USC00295084,"LOS ALAMOS, NM US",5/20/1984,81,42,58
USC00295084,"LOS ALAMOS, NM US",5/21/1984,82,50,62
USC00295084,"LOS ALAMOS, NM US",5/22/1984,86,56,56
USC00295084,"LOS ALAMOS, NM US",5/23/1984,81,55,59
USC00295084,"LOS ALAMOS, NM US",5/24/1984,86,56,66
USC00295084,"LOS ALAMOS, NM US",5/25/1984,82,59,60
USC00295084,"LOS ALAMOS, NM US",5/26/1984,82,52,56
USC00295084,"LOS ALAMOS, NM US",5/27/1984,84,56,54
USC00295084,"LOS ALAMOS, NM US",5/28/1984,70,47,48
USC00295084,"LOS ALAMOS, NM US",5/29/1984,78,44,56
USC00295084,"LOS ALAMOS, NM US",5/30/1984,82,46,60
USC00295084,"LOS ALAMOS, NM US",5/31/1984,78,55,53
USC00295084,"LOS ALAMOS, NM US",6/1/1984,74,46,46
USC00295084,"LOS ALAMOS, NM US",6/2/1984,72,44,48
USC00295084,"LOS ALAMOS, NM US",6/3/1984,70,42,43
USC00295084,"LOS ALAMOS, NM US",6/4/1984,76,42,60
USC00295084,"LOS ALAMOS, NM US",6/5/1984,60,48,48
USC00295084,"LOS ALAMOS, NM US",6/6/1984,70,44,54
USC00295084,"LOS ALAMOS, NM US",6/7/1984,73,47,47
USC00295084,"LOS ALAMOS, NM US",6/8/1984,74,45,57
USC00295084,"LOS ALAMOS, NM US",6/9/1984,71,43,50
USC00295084,"LOS ALAMOS, NM US",6/10/1984,82,47,65
USC00295084,"LOS ALAMOS, NM US",6/11/1984,80,50,63
USC00295084,"LOS ALAMOS, NM US",6/12/1984,83,57,58
USC00295084,"LOS ALAMOS, NM US",6/13/1984,85,51,57
USC00295084,"LOS ALAMOS, NM US",6/14/1984,81,49,50
USC00295084,"LOS ALAMOS, NM US",6/15/1984,81,48,52
USC00295084,"LOS ALAMOS, NM US",6/16/1984,78,48,50
USC00295084,"LOS ALAMOS, NM US",6/17/1984,80,48,54
USC00295084,"LOS ALAMOS, NM US",6/18/1984,78,47,50
USC00295084,"LOS ALAMOS, NM US",6/19/1984,81,47,50
USC00295084,"LOS ALAMOS, NM US",6/20/1984,79,47,61
USC00295084,"LOS ALAMOS, NM US",6/21/1984,84,58,62
USC00295084,"LOS ALAMOS, NM US",6/22/1984,84,58,62
USC00295084,"LOS ALAMOS, NM US",6/23/1984,88,57,58
USC00295084,"LOS ALAMOS, NM US",6/24/1984,81,82,58
USC00295084,"LOS ALAMOS, NM US",6/25/1984,78,52,56
USC00295084,"LOS ALAMOS, NM US",6/26/1984,82,51,60
USC00295084,"LOS ALAMOS, NM US",6/27/1984,81,55,57
USC00295084,"LOS ALAMOS, NM US",6/28/1984,88,52,60
USC00295084,"LOS ALAMOS, NM US",6/29/1984,87,58,58
USC00295084,"LOS ALAMOS, NM US",6/30/1984,85,55,60
USC00295084,"LOS ALAMOS, NM US",7/1/1984,76,52,52
USC00295084,"LOS ALAMOS, NM US",7/2/1984,79,50,61
USC00295084,"LOS ALAMOS, NM US",7/3/1984,86,59,62
USC00295084,"LOS ALAMOS, NM US",7/4/1984,85,56,64
USC00295084,"LOS ALAMOS, NM US",7/5/1984,85,54,63
USC00295084,"LOS ALAMOS, NM US",7/6/1984,87,55,60
USC00295084,"LOS ALAMOS, NM US",7/7/1984,84,52,63
USC00295084,"LOS ALAMOS, NM US",7/8/1984,85,56,66
USC00295084,"LOS ALAMOS, NM US",7/9/1984,85,56,62
USC00295084,"LOS ALAMOS, NM US",7/10/1984,82,58,57
USC00295084,"LOS ALAMOS, NM US",7/11/1984,77,54,60
USC00295084,"LOS ALAMOS, NM US",7/12/1984,78,55,58
USC00295084,"LOS ALAMOS, NM US",7/13/1984,79,53,61
USC00295084,"LOS ALAMOS, NM US",7/14/1984,84,56,66
USC00295084,"LOS ALAMOS, NM US",7/15/1984,86,58,65
USC00295084,"LOS ALAMOS, NM US",7/16/1984,82,52,52
USC00295084,"LOS ALAMOS, NM US",7/17/1984,79,51,55
USC00295084,"LOS ALAMOS, NM US",7/18/1984,83,51,59
USC00295084,"LOS ALAMOS, NM US",7/19/1984,90,53,62
USC00295084,"LOS ALAMOS, NM US",7/20/1984,90,56,64
USC00295084,"LOS ALAMOS, NM US",7/21/1984,87,56,64
USC00295084,"LOS ALAMOS, NM US",7/22/1984,87,57,58
USC00295084,"LOS ALAMOS, NM US",7/23/1984,85,54,64
USC00295084,"LOS ALAMOS, NM US",7/24/1984,85,58,58
USC00295084,"LOS ALAMOS, NM US",7/25/1984,81,55,58
USC00295084,"LOS ALAMOS, NM US",7/26/1984,81,52,64
USC00295084,"LOS ALAMOS, NM US",7/27/1984,85,55,60
USC00295084,"LOS ALAMOS, NM US",7/28/1984,86,55,64
USC00295084,"LOS ALAMOS, NM US",7/29/1984,87,56,58
USC00295084,"LOS ALAMOS, NM US",7/30/1984,80,52,62
USC00295084,"LOS ALAMOS, NM US",7/31/1984,82,56,58
USC00295084,"LOS ALAMOS, NM US",8/1/1984,80,52,56
USC00295084,"LOS ALAMOS, NM US",8/2/1984,81,55,57
USC00295084,"LOS ALAMOS, NM US",8/3/1984,82,52,60
USC00295084,"LOS ALAMOS, NM US",8/4/1984,83,54,55
USC00295084,"LOS ALAMOS, NM US",8/5/1984,74,52,58
USC00295084,"LOS ALAMOS, NM US",8/6/1984,68,54,57
USC00295084,"LOS ALAMOS, NM US",8/7/1984,82,54,58
USC00295084,"LOS ALAMOS, NM US",8/8/1984,78,54,56
USC00295084,"LOS ALAMOS, NM US",8/9/1984,80,52,56
USC00295084,"LOS ALAMOS, NM US",8/10/1984,78,51,56
USC00295084,"LOS ALAMOS, NM US",8/11/1984,79,51,58
USC00295084,"LOS ALAMOS, NM US",8/12/1984,80,52,58
USC00295084,"LOS ALAMOS, NM US",8/13/1984,78,52,57
USC00295084,"LOS ALAMOS, NM US",8/14/1984,79,52,58
USC00295084,"LOS ALAMOS, NM US",8/15/1984,82,54,57
USC00295084,"LOS ALAMOS, NM US",8/16/1984,82,54,56
USC00295084,"LOS ALAMOS, NM US",8/17/1984,83,53,59
USC00295084,"LOS ALAMOS, NM US",8/18/1984,83,54,63
USC00295084,"LOS ALAMOS, NM US",8/19/1984,82,56,56
USC00295084,"LOS ALAMOS, NM US",8/20/1984,76,54,54
USC00295084,"LOS ALAMOS, NM US",8/21/1984,79,50,56
USC00295084,"LOS ALAMOS, NM US",8/22/1984,75,55,56
USC00295084,"LOS ALAMOS, NM US",8/23/1984,73,53,56
USC00295084,"LOS ALAMOS, NM US",8/24/1984,68,50,55
USC00295084,"LOS ALAMOS, NM US",8/25/1984,72,53,56
USC00295084,"LOS ALAMOS, NM US",8/26/1984,71,51,58
USC00295084,"LOS ALAMOS, NM US",8/27/1984,82,52,58
USC00295084,"LOS ALAMOS, NM US",8/28/1984,82,56,60
USC00295084,"LOS ALAMOS, NM US",8/29/1984,86,55,59
USC00295084,"LOS ALAMOS, NM US",8/30/1984,85,56,59
USC00295084,"LOS ALAMOS, NM US",8/31/1984,82,54,56
USC00295084,"LOS ALAMOS, NM US",9/1/1984,74,52,52
USC00295084,"LOS ALAMOS, NM US",9/2/1984,72,47,54
USC00295084,"LOS ALAMOS, NM US",9/3/1984,73,50,52
USC00295084,"LOS ALAMOS, NM US",9/4/1984,80,46,51
USC00295084,"LOS ALAMOS, NM US",9/5/1984,81,50,58
USC00295084,"LOS ALAMOS, NM US",9/6/1984,79,50,54
USC00295084,"LOS ALAMOS, NM US",9/7/1984,81,49,57
USC00295084,"LOS ALAMOS, NM US",9/8/1984,82,53,62
USC00295084,"LOS ALAMOS, NM US",9/9/1984,87,51,64
USC00295084,"LOS ALAMOS, NM US",9/10/1984,84,58,65
USC00295084,"LOS ALAMOS, NM US",9/11/1984,79,57,57
USC00295084,"LOS ALAMOS, NM US",9/12/1984,76,46,62
